participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,piloting,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expVersion,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
072118,,,6,,,,,,,3042.9877885000024,,,,,,2.2814322000049287,Yes,Very Confident,,60,2.2814322000049287,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,3046.5383194000024,3042.9739036999963,,,6,0,6,4,3,0,3,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence1,30,Multiple Vehicular Homicide,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-23_08h52.34.817,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,7,,,,,,,3046.5542080000014,,,,,,2.448604000004707,No,Very Confident,,60,2.448604000004707,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,3050.2880753999925,3046.540381400002,,,7,0,7,2,3,0,3,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,minorInculp,30,Multiple Vehicular Homicide,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-23_08h52.34.817,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,0,,,,,,,3052.4212447000027,,,,,,2.9114005000010366,Yes,Very Confident,,60,2.9114005000010366,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3055.921751499991,3052.411221999995,3052.4045179999957,3050.290791,0,0,0,5,4,0,4,7,,,,2026.1.3,A witness testified that the defendant was seen carrying around a large bag,The defendant was never seen entering the maternity ward,evidence2,22,Infant abduction,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A prominent leader testified that the defendant is a truthful person,A nurse testified that the defendant was on a different floor when alarms went off,An expert witness testified security cameras show the defendant leaving with baby,DNA matched the defendant's found from bathroom near ER,,2026-04-23_08h52.34.817,The defendant recently had a miscarriage,The baby carried out by the defendant was shown to be a different baby,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,1,,,,,,,3055.937811099997,,,,,,3.1650036000064574,Yes,Very Confident,,60,3.1650036000064574,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,3059.9725590000016,3055.923943499991,,,1,0,1,6,4,0,4,7,,,,2026.1.3,A witness testified that the defendant was seen carrying around a large bag,The defendant was never seen entering the maternity ward,evidence3,22,Infant abduction,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A prominent leader testified that the defendant is a truthful person,A nurse testified that the defendant was on a different floor when alarms went off,An expert witness testified security cameras show the defendant leaving with baby,DNA matched the defendant's found from bathroom near ER,,2026-04-23_08h52.34.817,The defendant recently had a miscarriage,The baby carried out by the defendant was shown to be a different baby,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,2,,,,,,,3059.9876742999913,,,,,,2.4644178000016836,No,Very Confident,,60,2.4644178000016836,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,3063.755145999996,3059.9746423000033,,,2,0,2,2,4,0,4,7,,,,2026.1.3,A witness testified that the defendant was seen carrying around a large bag,The defendant was never seen entering the maternity ward,minorInculp,22,Infant abduction,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A prominent leader testified that the defendant is a truthful person,A nurse testified that the defendant was on a different floor when alarms went off,An expert witness testified security cameras show the defendant leaving with baby,DNA matched the defendant's found from bathroom near ER,,2026-04-23_08h52.34.817,The defendant recently had a miscarriage,The baby carried out by the defendant was shown to be a different baby,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,3,,,,,,,3063.7709834999987,,,,,,2.0157736999972258,No,Very Confident,,60,2.0157736999972258,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,3066.5553166000027,3063.7569555999944,,,3,0,3,0,4,0,4,7,,,,2026.1.3,A witness testified that the defendant was seen carrying around a large bag,The defendant was never seen entering the maternity ward,criticalInculp,22,Infant abduction,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A prominent leader testified that the defendant is a truthful person,A nurse testified that the defendant was on a different floor when alarms went off,An expert witness testified security cameras show the defendant leaving with baby,DNA matched the defendant's found from bathroom near ER,,2026-04-23_08h52.34.817,The defendant recently had a miscarriage,The baby carried out by the defendant was shown to be a different baby,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,4,,,,,,,3066.5713314000022,,,,,,2.748411099993973,No,Very Confident,,60,2.748411099993973,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,3070.6719626999984,3066.557374199998,,,4,0,4,1,4,0,4,7,,,,2026.1.3,A witness testified that the defendant was seen carrying around a large bag,The defendant was never seen entering the maternity ward,criticalExculp,22,Infant abduction,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A prominent leader testified that the defendant is a truthful person,A nurse testified that the defendant was on a different floor when alarms went off,An expert witness testified security cameras show the defendant leaving with baby,DNA matched the defendant's found from bathroom near ER,,2026-04-23_08h52.34.817,The defendant recently had a miscarriage,The baby carried out by the defendant was shown to be a different baby,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,5,,,,,,,3070.6877894999925,,,,,,4.2811472000030335,Yes,Moderately Confident,,60,4.2811472000030335,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,3075.655293699994,3070.674090100001,,,5,0,5,7,4,0,4,7,,,,2026.1.3,A witness testified that the defendant was seen carrying around a large bag,The defendant was never seen entering the maternity ward,evidence4,22,Infant abduction,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A prominent leader testified that the defendant is a truthful person,A nurse testified that the defendant was on a different floor when alarms went off,An expert witness testified security cameras show the defendant leaving with baby,DNA matched the defendant's found from bathroom near ER,,2026-04-23_08h52.34.817,The defendant recently had a miscarriage,The baby carried out by the defendant was shown to be a different baby,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,6,,,,,,,3075.6712397999945,,,,,,4.579517399994074,Yes,Very Confident,,60,4.579517399994074,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,3080.938174099996,3075.659572599994,,,6,0,6,4,4,0,4,7,,,,2026.1.3,A witness testified that the defendant was seen carrying around a large bag,The defendant was never seen entering the maternity ward,evidence1,22,Infant abduction,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A prominent leader testified that the defendant is a truthful person,A nurse testified that the defendant was on a different floor when alarms went off,An expert witness testified security cameras show the defendant leaving with baby,DNA matched the defendant's found from bathroom near ER,,2026-04-23_08h52.34.817,The defendant recently had a miscarriage,The baby carried out by the defendant was shown to be a different baby,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,7,,,,,,,3080.954554900003,,,,,,3.315950799995335,No,Very Confident,,60,3.315950799995335,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,3085.2049397999945,3080.94003,,,7,0,7,3,4,0,4,7,,,,2026.1.3,A witness testified that the defendant was seen carrying around a large bag,The defendant was never seen entering the maternity ward,minorExculp,22,Infant abduction,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A prominent leader testified that the defendant is a truthful person,A nurse testified that the defendant was on a different floor when alarms went off,An expert witness testified security cameras show the defendant leaving with baby,DNA matched the defendant's found from bathroom near ER,,2026-04-23_08h52.34.817,The defendant recently had a miscarriage,The baby carried out by the defendant was shown to be a different baby,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,0,,,,,,,3086.8214424999896,,,,,,4.194835000002058,Yes,Very Confident,,60,4.194835000002058,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3091.7883322999987,3086.8112037999963,3086.804940000002,3085.207806899998,0,0,0,5,5,0,5,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence2,18,Human trafficking,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-23_08h52.34.817,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,1,,,,,,,3091.80472,,,,,,2.399468000003253,No,Very Confident,,60,2.399468000003253,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,3095.5051740999916,3091.790149,,,1,0,1,0,5,0,5,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,criticalInculp,18,Human trafficking,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-23_08h52.34.817,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,2,,,,,,,3095.5213452000025,,,,,,2.032831599994097,No,Very Confident,,60,2.032831599994097,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,3099.021852299993,3095.507025500003,,,2,0,2,3,5,0,5,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,minorExculp,18,Human trafficking,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-23_08h52.34.817,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,3,,,,,,,3099.038156900002,,,,,,5.098914500005776,Yes,Very Confident,,60,5.098914500005776,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,3104.6884779999964,3099.024026500003,,,3,0,3,4,5,0,5,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence1,18,Human trafficking,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-23_08h52.34.817,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,4,,,,,,,3104.7048444999964,,,,,,2.4659104000020307,No,Moderately Confident,,60,2.4659104000020307,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,3108.439071200002,3104.6903499000036,,,4,0,4,7,5,0,5,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence4,18,Human trafficking,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-23_08h52.34.817,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,5,,,,,,,3108.454944099998,,,,,,3.8979690999985905,No,Moderately Confident,,60,3.8979690999985905,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,3112.988572699993,3108.441321499995,,,5,0,5,2,5,0,5,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,minorInculp,18,Human trafficking,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-23_08h52.34.817,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,6,,,,,,,3113.004953800002,,,,,,2.0986555000126828,No,Very Confident,,60,2.0986555000126828,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,3116.3220988999965,3112.9904338999913,,,6,0,6,1,5,0,5,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,criticalExculp,18,Human trafficking,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-23_08h52.34.817,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,7,,,,,,,3116.338315000001,,,,,,5.298875799999223,Yes,Moderately Confident,,60,5.298875799999223,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,3122.3561651999917,3116.3244572999974,,,7,0,7,6,5,0,5,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence3,18,Human trafficking,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-23_08h52.34.817,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,0,,,,,,,3124.1550865000027,,,,,,8.860126300001866,Yes,Moderately Confident,,60,8.860126300001866,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3133.789355300003,3124.1464586999937,3124.138665199993,3122.361017499992,0,0,0,5,6,0,6,0,,,,2026.1.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence2,28,First degree murder through arson,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-23_08h52.34.817,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,1,,,,,,,3133.805107399996,,,,,,2.8322173999913502,No,Very Confident,,60,2.8322173999913502,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,3137.5730012999993,3133.791340399999,,,1,0,1,1,6,0,6,0,,,,2026.1.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,criticalExculp,28,First degree murder through arson,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-23_08h52.34.817,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,2,,,,,,,3137.5887453999894,,,,,,2.6813326999981655,Yes,Very Confident,,60,2.6813326999981655,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,3141.072853699996,3137.5751438000007,,,2,0,2,4,6,0,6,0,,,,2026.1.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence1,28,First degree murder through arson,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-23_08h52.34.817,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,3,,,,,,,3141.088652099992,,,,,,4.5636897000076715,No,Very Confident,,60,4.5636897000076715,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,3146.622659,3141.0759448000026,,,3,0,3,2,6,0,6,0,,,,2026.1.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,minorInculp,28,First degree murder through arson,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-23_08h52.34.817,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,4,,,,,,,3146.6390612999967,,,,,,4.481646700005513,No,Very Confident,,60,4.481646700005513,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,3151.8891836999974,3146.6249062999996,,,4,0,4,0,6,0,6,0,,,,2026.1.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,criticalInculp,28,First degree murder through arson,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-23_08h52.34.817,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,5,,,,,,,3151.9058317000017,,,,,,4.5653285,No,Moderately Confident,,60,4.5653285,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,3157.2728496999916,3151.8912631999992,,,5,0,5,7,6,0,6,0,,,,2026.1.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence4,28,First degree murder through arson,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-23_08h52.34.817,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,6,,,,,,,3157.289414300001,,,,,,4.831884300001548,No,Very Confident,,60,4.831884300001548,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,3162.9895131999947,3157.274927499995,,,6,0,6,3,6,0,6,0,,,,2026.1.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,minorExculp,28,First degree murder through arson,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-23_08h52.34.817,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,7,,,,,,,3163.0057700000034,,,,,,10.831694900000002,Yes,Very Confident,,60,10.831694900000002,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,3174.340289899992,3162.9918640999967,,,7,0,7,6,6,0,6,0,,,,2026.1.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence3,28,First degree murder through arson,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-23_08h52.34.817,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,0,,,,,,,3179.172679800002,,,,,,3.0424299000005703,Yes,Very Confident,,60,3.0424299000005703,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3182.756878400003,3179.147167899995,3179.1395007999963,3174.344429799996,0,0,0,7,7,0,7,5,,,,2026.1.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,evidence4,19,Reckless discharge of a firearm,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-23_08h52.34.817,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,1,,,,,,,3182.772359399998,,,,,,5.364853699997184,Yes,Very Confident,,60,5.364853699997184,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,3188.6561963999993,3182.7590786999936,,,1,0,1,6,7,0,7,5,,,,2026.1.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,evidence3,19,Reckless discharge of a firearm,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-23_08h52.34.817,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,2,,,,,,,3188.672931299996,,,,,,4.498448700003792,No,Very Confident,,60,4.498448700003792,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,3195.4897159999964,3188.6587049999944,,,2,0,2,0,7,0,7,5,,,,2026.1.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,criticalInculp,19,Reckless discharge of a firearm,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-23_08h52.34.817,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,3,,,,,,,3195.5061564999924,,,,,,2.779308099998161,No,Moderately Confident,,60,2.779308099998161,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,3199.3567737999983,3195.4945023000037,,,3,0,3,1,7,0,7,5,,,,2026.1.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,criticalExculp,19,Reckless discharge of a firearm,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-23_08h52.34.817,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,4,,,,,,,3199.3725832999917,,,,,,4.498988100007409,Yes,Very Confident,,60,4.498988100007409,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,3205.0899465999973,3199.3590632999985,,,4,0,4,4,7,0,7,5,,,,2026.1.3,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,evidence1,19,Reckless discharge of a firearm,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,2026-04-23_08h52.34.817,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,1,,,,,,,,,,,,,,,,
